Id,Source,Target,Weight,Type
17773,619,619,1,Undirected
17774,1229,1813,1,Undirected
17775,1229,619,1,Undirected
17776,1229,1229,1,Undirected
17777,619,619,1,Undirected
17778,1766,619,1,Undirected
17779,1766,1766,1,Undirected
17780,995,619,1,Undirected
17781,995,1766,1,Undirected
17782,995,995,1,Undirected
17783,592,592,1,Undirected
17784,1876,1876,1,Undirected
17785,719,719,1,Undirected
17786,690,719,1,Undirected
17787,690,690,1,Undirected
17788,1395,719,1,Undirected
17789,1395,690,1,Undirected
17790,1395,1395,1,Undirected
17791,1166,719,1,Undirected
17792,1166,690,1,Undirected
17793,1166,1395,1,Undirected
17794,1166,1166,1,Undirected
17795,1298,719,1,Undirected
17796,1298,690,1,Undirected
17797,1298,1395,1,Undirected
17798,1298,1166,1,Undirected
17799,1298,1298,1,Undirected
17800,1182,719,1,Undirected
17801,1182,690,1,Undirected
17802,1182,1395,1,Undirected
17803,1182,1166,1,Undirected
17804,1182,1298,1,Undirected
17805,1182,1182,1,Undirected
17806,408,719,1,Undirected
17807,408,690,1,Undirected
17808,408,1395,1,Undirected
17809,408,1166,1,Undirected
17810,408,1298,1,Undirected
17811,408,1182,1,Undirected
17812,408,408,1,Undirected
17813,1359,719,1,Undirected
17814,1359,690,1,Undirected
17815,1359,1395,1,Undirected
17816,1359,1166,1,Undirected
17817,1359,1298,1,Undirected
17818,1359,1182,1,Undirected
17819,1359,408,1,Undirected
17820,1359,1359,1,Undirected
17821,1559,1559,1,Undirected
17822,1622,1559,1,Undirected
17823,1622,1622,1,Undirected
17824,291,291,1,Undirected
17825,879,879,1,Undirected
17826,83,879,1,Undirected
17827,83,83,1,Undirected
17828,1758,1758,1,Undirected
17829,1877,1758,1,Undirected
17830,1877,1877,1,Undirected
17831,287,1758,1,Undirected
17832,287,1877,1,Undirected
17833,287,287,1,Undirected
17834,568,568,1,Undirected
17835,108,108,1,Undirected
17836,476,476,1,Undirected
17837,383,476,1,Undirected
17838,383,383,1,Undirected
17839,319,476,1,Undirected
17840,319,383,1,Undirected
17841,319,319,1,Undirected
17842,810,476,1,Undirected
17843,810,383,1,Undirected
17844,810,319,1,Undirected
17845,810,810,1,Undirected
17846,1235,476,1,Undirected
17847,1235,383,1,Undirected
17848,1235,319,1,Undirected
17849,1235,810,1,Undirected
17850,1235,1235,1,Undirected
17851,329,476,1,Undirected
17852,329,383,1,Undirected
17853,329,319,1,Undirected
17854,329,810,1,Undirected
17855,329,1235,1,Undirected
17856,329,329,1,Undirected
17857,364,476,1,Undirected
17858,364,383,1,Undirected
17859,364,319,1,Undirected
17860,364,810,1,Undirected
17861,364,1235,1,Undirected
17862,364,329,1,Undirected
17863,364,364,1,Undirected
17864,90,476,1,Undirected
17865,90,383,1,Undirected
17866,90,319,1,Undirected
17867,90,810,1,Undirected
17868,90,1235,1,Undirected
17869,90,329,1,Undirected
17870,90,364,1,Undirected
17871,90,90,1,Undirected
17872,695,476,1,Undirected
17873,695,383,1,Undirected
17874,695,319,1,Undirected
17875,695,810,1,Undirected
17876,695,1235,1,Undirected
17877,695,329,1,Undirected
17878,695,364,1,Undirected
17879,695,90,1,Undirected
17880,695,695,1,Undirected
17881,479,479,1,Undirected
17882,1443,479,1,Undirected
17883,1443,1443,1,Undirected
17884,160,479,1,Undirected
17885,160,1443,1,Undirected
17886,160,160,1,Undirected
17887,958,958,1,Undirected
17888,253,958,1,Undirected
17889,253,253,1,Undirected
17890,1343,958,1,Undirected
17891,1343,253,1,Undirected
17892,1343,1343,1,Undirected
17893,255,958,1,Undirected
17894,255,253,1,Undirected
17895,255,1343,1,Undirected
17896,255,255,1,Undirected
17897,765,958,1,Undirected
17898,765,253,1,Undirected
17899,765,1343,1,Undirected
17900,765,255,1,Undirected
17901,765,765,1,Undirected
17902,791,958,1,Undirected
17903,791,253,1,Undirected
17904,791,1343,1,Undirected
17905,791,255,1,Undirected
17906,791,765,1,Undirected
17907,791,791,1,Undirected
17908,580,958,1,Undirected
17909,580,253,1,Undirected
17910,580,1343,1,Undirected
17911,580,255,1,Undirected
17912,580,765,1,Undirected
17913,580,791,1,Undirected
17914,580,580,1,Undirected
17915,429,958,1,Undirected
17916,429,253,1,Undirected
17917,429,1343,1,Undirected
17918,429,255,1,Undirected
17919,429,765,1,Undirected
17920,429,791,1,Undirected
17921,429,580,1,Undirected
17922,429,429,1,Undirected
17923,192,192,1,Undirected
17924,899,192,1,Undirected
17925,899,899,1,Undirected
17926,84,192,1,Undirected
17927,84,899,1,Undirected
17928,84,84,1,Undirected
17929,1123,1123,1,Undirected
17930,318,318,1,Undirected
17931,1062,318,1,Undirected
17932,1062,1062,1,Undirected
17933,1351,1351,1,Undirected
17934,954,954,1,Undirected
17935,156,156,1,Undirected
17936,1503,1503,1,Undirected
17937,1474,1503,1,Undirected
17938,1474,1474,1,Undirected
17939,1143,1503,1,Undirected
17940,1143,1474,1,Undirected
17941,1143,1143,1,Undirected
17942,509,509,1,Undirected
17943,510,509,1,Undirected
17944,510,510,1,Undirected
17945,1184,1184,1,Undirected
17946,1452,1452,1,Undirected
17947,443,1452,1,Undirected
17948,443,443,1,Undirected
17949,316,1452,1,Undirected
17950,316,443,1,Undirected
17951,316,316,1,Undirected
17952,1188,1452,1,Undirected
17953,1188,443,1,Undirected
17954,1188,316,1,Undirected
17955,1188,1188,1,Undirected
17956,1030,1452,1,Undirected
17957,1030,443,1,Undirected
17958,1030,316,1,Undirected
17959,1030,1188,1,Undirected
17960,1030,1030,1,Undirected
17961,320,1452,1,Undirected
17962,320,443,1,Undirected
17963,320,316,1,Undirected
17964,320,1188,1,Undirected
17965,320,1030,1,Undirected
17966,320,320,1,Undirected
17967,1105,1105,1,Undirected
17968,1542,1542,1,Undirected
17969,1313,1313,1,Undirected
17970,807,807,1,Undirected
17971,366,807,1,Undirected
17972,366,366,1,Undirected
17973,1559,807,1,Undirected
17974,1559,366,1,Undirected
17975,1559,1559,1,Undirected
17976,1413,807,1,Undirected
17977,1413,366,1,Undirected
17978,1413,1559,1,Undirected
17979,1413,1413,1,Undirected
17980,243,243,1,Undirected
17981,740,243,1,Undirected
17982,740,740,1,Undirected
17983,760,243,1,Undirected
17984,760,740,1,Undirected
17985,760,760,1,Undirected
17986,773,243,1,Undirected
17987,773,740,1,Undirected
17988,773,760,1,Undirected
17989,773,773,1,Undirected
17990,1032,243,1,Undirected
17991,1032,740,1,Undirected
17992,1032,760,1,Undirected
17993,1032,773,1,Undirected
17994,1032,1032,1,Undirected
17995,1422,243,1,Undirected
17996,1422,740,1,Undirected
17997,1422,760,1,Undirected
17998,1422,773,1,Undirected
17999,1422,1032,1,Undirected
18000,1422,1422,1,Undirected
18001,1425,1425,1,Undirected
18002,1136,1136,1,Undirected
18003,506,1136,1,Undirected
18004,506,506,1,Undirected
18005,709,709,1,Undirected
18006,1165,1165,1,Undirected
18007,1329,1165,1,Undirected
18008,1329,1329,1,Undirected
18009,1507,1507,1,Undirected
18010,969,1507,1,Undirected
18011,969,969,1,Undirected
18012,1816,1507,1,Undirected
18013,1816,969,1,Undirected
18014,1816,1816,1,Undirected
18015,1282,1507,1,Undirected
18016,1282,969,1,Undirected
18017,1282,1816,1,Undirected
18018,1282,1282,1,Undirected
18019,612,1507,1,Undirected
18020,612,969,1,Undirected
18021,612,1816,1,Undirected
18022,612,1282,1,Undirected
18023,612,612,1,Undirected
18024,1207,1207,1,Undirected
18025,1332,1332,1,Undirected
18026,996,996,1,Undirected
18027,319,996,1,Undirected
18028,319,319,1,Undirected
18029,1051,996,1,Undirected
18030,1051,319,1,Undirected
18031,1051,1051,1,Undirected
18032,1414,1414,1,Undirected
18033,134,134,1,Undirected
18034,1532,134,1,Undirected
18035,1532,1532,1,Undirected
18036,401,134,1,Undirected
18037,401,1532,1,Undirected
18038,401,401,1,Undirected
18039,1520,134,1,Undirected
18040,1520,1532,1,Undirected
18041,1520,401,1,Undirected
18042,1520,1520,1,Undirected
18043,56,134,1,Undirected
18044,56,1532,1,Undirected
18045,56,401,1,Undirected
18046,56,1520,1,Undirected
18047,56,56,1,Undirected
18048,253,253,1,Undirected
18049,1087,253,1,Undirected
18050,1087,1087,1,Undirected
18051,255,253,1,Undirected
18052,255,1087,1,Undirected
18053,255,255,1,Undirected
18054,999,253,1,Undirected
18055,999,1087,1,Undirected
18056,999,255,1,Undirected
18057,999,999,1,Undirected
18058,796,253,1,Undirected
18059,796,1087,1,Undirected
18060,796,255,1,Undirected
18061,796,999,1,Undirected
18062,796,796,1,Undirected
18063,1411,1411,1,Undirected
18064,592,592,1,Undirected
18065,455,592,1,Undirected
18066,455,455,1,Undirected
18067,261,261,1,Undirected
18068,1323,1323,1,Undirected
18069,781,781,1,Undirected
18070,1646,781,1,Undirected
18071,1646,1646,1,Undirected
18072,1588,1588,1,Undirected
18073,300,1588,1,Undirected
18074,300,300,1,Undirected
18075,1540,1540,1,Undirected
18076,1059,1540,1,Undirected
18077,1059,1059,1,Undirected
18078,1312,1312,1,Undirected
18079,969,1312,1,Undirected
18080,969,969,1,Undirected
18081,560,1312,1,Undirected
18082,560,969,1,Undirected
18083,560,560,1,Undirected
18084,942,942,1,Undirected
18085,197,942,1,Undirected
18086,197,197,1,Undirected
18087,1200,1200,1,Undirected
18088,815,1200,1,Undirected
18089,815,815,1,Undirected
18090,134,1200,1,Undirected
18091,134,815,1,Undirected
18092,134,134,1,Undirected
18093,676,676,1,Undirected
18094,220,220,1,Undirected
18095,907,907,1,Undirected
18096,1694,1694,1,Undirected
18097,580,1694,1,Undirected
18098,580,580,1,Undirected
18099,1784,1784,1,Undirected
18100,1018,1018,1,Undirected
18101,484,484,1,Undirected
18102,87,484,1,Undirected
18103,87,87,1,Undirected
18104,1857,484,1,Undirected
18105,1857,87,1,Undirected
18106,1857,1857,1,Undirected
18107,890,484,1,Undirected
18108,890,87,1,Undirected
18109,890,1857,1,Undirected
18110,890,890,1,Undirected
18111,254,484,1,Undirected
18112,254,87,1,Undirected
18113,254,1857,1,Undirected
18114,254,890,1,Undirected
18115,254,254,1,Undirected
18116,691,484,1,Undirected
18117,691,87,1,Undirected
18118,691,1857,1,Undirected
18119,691,890,1,Undirected
18120,691,254,1,Undirected
18121,691,691,1,Undirected
18122,488,484,1,Undirected
18123,488,87,1,Undirected
18124,488,1857,1,Undirected
18125,488,890,1,Undirected
18126,488,254,1,Undirected
18127,488,691,1,Undirected
18128,488,488,1,Undirected
18129,576,576,1,Undirected
18130,1381,1381,1,Undirected
18131,510,510,1,Undirected
18132,906,906,1,Undirected
18133,938,906,1,Undirected
18134,938,938,1,Undirected
18135,900,906,1,Undirected
18136,900,938,1,Undirected
18137,900,900,1,Undirected
18138,284,284,1,Undirected
18139,1103,284,1,Undirected
18140,1103,1103,1,Undirected
18141,1723,284,1,Undirected
18142,1723,1103,1,Undirected
18143,1723,1723,1,Undirected
18144,1073,1073,1,Undirected
18145,1548,1073,1,Undirected
18146,1548,1548,1,Undirected
18147,1262,1073,1,Undirected
18148,1262,1548,1,Undirected
18149,1262,1262,1,Undirected
18150,487,1073,1,Undirected
18151,487,1548,1,Undirected
18152,487,1262,1,Undirected
18153,487,487,1,Undirected
18154,735,735,1,Undirected
18155,532,735,1,Undirected
18156,532,532,1,Undirected
18157,1374,1374,1,Undirected
18158,1821,1821,1,Undirected
18159,1446,1446,1,Undirected
18160,662,662,1,Undirected
18161,388,662,1,Undirected
18162,388,388,1,Undirected
18163,1544,662,1,Undirected
18164,1544,388,1,Undirected
18165,1544,1544,1,Undirected
18166,230,662,1,Undirected
18167,230,388,1,Undirected
18168,230,1544,1,Undirected
18169,230,230,1,Undirected
18170,1739,662,1,Undirected
18171,1739,388,1,Undirected
18172,1739,1544,1,Undirected
18173,1739,230,1,Undirected
18174,1739,1739,1,Undirected
18175,585,585,1,Undirected
18176,544,585,1,Undirected
18177,544,544,1,Undirected
18178,1523,585,1,Undirected
18179,1523,544,1,Undirected
18180,1523,1523,1,Undirected
18181,537,537,1,Undirected
18182,607,537,1,Undirected
18183,607,607,1,Undirected
18184,1383,537,1,Undirected
18185,1383,607,1,Undirected
18186,1383,1383,1,Undirected
18187,118,537,1,Undirected
18188,118,607,1,Undirected
18189,118,1383,1,Undirected
18190,118,118,1,Undirected
18191,767,767,1,Undirected
18192,1092,1092,1,Undirected
18193,406,1092,1,Undirected
18194,406,406,1,Undirected
18195,352,1092,1,Undirected
18196,352,406,1,Undirected
18197,352,352,1,Undirected
18198,953,953,1,Undirected
18199,162,953,1,Undirected
18200,162,162,1,Undirected
18201,1121,1121,1,Undirected
18202,54,1121,1,Undirected
18203,54,54,1,Undirected
18204,1881,1121,1,Undirected
18205,1881,54,1,Undirected
18206,1881,1881,1,Undirected
18207,1814,1121,1,Undirected
18208,1814,54,1,Undirected
18209,1814,1881,1,Undirected
18210,1814,1814,1,Undirected
18211,78,78,1,Undirected
18212,100,78,1,Undirected
18213,100,100,1,Undirected
18214,418,418,1,Undirected
18215,526,418,1,Undirected
18216,526,526,1,Undirected
18217,1605,418,1,Undirected
18218,1605,526,1,Undirected
18219,1605,1605,1,Undirected
18220,921,418,1,Undirected
18221,921,526,1,Undirected
18222,921,1605,1,Undirected
18223,921,921,1,Undirected
18224,438,418,1,Undirected
18225,438,526,1,Undirected
18226,438,1605,1,Undirected
18227,438,921,1,Undirected
18228,438,438,1,Undirected
18229,546,418,1,Undirected
18230,546,526,1,Undirected
18231,546,1605,1,Undirected
18232,546,921,1,Undirected
18233,546,438,1,Undirected
18234,546,546,1,Undirected
18235,965,418,1,Undirected
18236,965,526,1,Undirected
18237,965,1605,1,Undirected
18238,965,921,1,Undirected
18239,965,438,1,Undirected
18240,965,546,1,Undirected
18241,965,965,1,Undirected
18242,1746,418,1,Undirected
18243,1746,526,1,Undirected
18244,1746,1605,1,Undirected
18245,1746,921,1,Undirected
18246,1746,438,1,Undirected
18247,1746,546,1,Undirected
18248,1746,965,1,Undirected
18249,1746,1746,1,Undirected
18250,58,58,1,Undirected
18251,355,58,1,Undirected
18252,355,355,1,Undirected
18253,518,58,1,Undirected
18254,518,355,1,Undirected
18255,518,518,1,Undirected
18256,817,817,1,Undirected
18257,1512,817,1,Undirected
18258,1512,1512,1,Undirected
18259,1882,817,1,Undirected
18260,1882,1512,1,Undirected
18261,1882,1882,1,Undirected
18262,244,817,1,Undirected
18263,244,1512,1,Undirected
18264,244,1882,1,Undirected
18265,244,244,1,Undirected
18266,572,572,1,Undirected
18267,1345,572,1,Undirected
18268,1345,1345,1,Undirected
18269,238,572,1,Undirected
18270,238,1345,1,Undirected
18271,238,238,1,Undirected
18272,1025,1025,1,Undirected
18273,325,325,1,Undirected
18274,677,325,1,Undirected
18275,677,677,1,Undirected
18276,1230,325,1,Undirected
18277,1230,677,1,Undirected
18278,1230,1230,1,Undirected
18279,1075,1075,1,Undirected
18280,1130,1130,1,Undirected
18281,1596,1596,1,Undirected
18282,1374,1596,1,Undirected
18283,1374,1374,1,Undirected
18284,151,151,1,Undirected
18285,821,821,1,Undirected
18286,489,821,1,Undirected
18287,489,489,1,Undirected
18288,833,821,1,Undirected
18289,833,489,1,Undirected
18290,833,833,1,Undirected
18291,1272,1272,1,Undirected
18292,1744,1744,1,Undirected
18293,3,3,1,Undirected
18294,659,3,1,Undirected
18295,659,659,1,Undirected
18296,1860,1860,1,Undirected
18297,964,964,1,Undirected
18298,410,410,1,Undirected
18299,492,492,1,Undirected
18300,1685,1685,1,Undirected
18301,964,1685,1,Undirected
18302,964,964,1,Undirected
18303,1449,1685,1,Undirected
18304,1449,964,1,Undirected
18305,1449,1449,1,Undirected
18306,1793,1793,1,Undirected
18307,1763,1763,1,Undirected
18308,1573,1573,1,Undirected
18309,402,402,1,Undirected
18310,1757,1757,1,Undirected
18311,555,555,1,Undirected
18312,974,974,1,Undirected
18313,1884,974,1,Undirected
18314,1884,1884,1,Undirected
18315,217,974,1,Undirected
18316,217,1884,1,Undirected
18317,217,217,1,Undirected
18318,591,974,1,Undirected
18319,591,1884,1,Undirected
18320,591,217,1,Undirected
18321,591,591,1,Undirected
18322,513,974,1,Undirected
18323,513,1884,1,Undirected
18324,513,217,1,Undirected
18325,513,591,1,Undirected
18326,513,513,1,Undirected
18327,1373,1373,1,Undirected
18328,1804,1804,1,Undirected
18329,951,951,1,Undirected
18330,213,951,1,Undirected
18331,213,213,1,Undirected
18332,123,123,1,Undirected
18333,124,123,1,Undirected
18334,124,124,1,Undirected
18335,1747,1747,1,Undirected
18336,864,1747,1,Undirected
18337,864,864,1,Undirected
18338,417,1747,1,Undirected
18339,417,864,1,Undirected
18340,417,417,1,Undirected
18341,1111,1111,1,Undirected
18342,402,402,1,Undirected
18343,799,799,1,Undirected
18344,157,157,1,Undirected
18345,951,951,1,Undirected
18346,212,951,1,Undirected
18347,212,212,1,Undirected
18348,1886,1886,1,Undirected
18349,283,1886,1,Undirected
18350,283,283,1,Undirected
18351,418,418,1,Undirected
18352,716,418,1,Undirected
18353,716,716,1,Undirected
18354,316,418,1,Undirected
18355,316,716,1,Undirected
18356,316,316,1,Undirected
18357,81,418,1,Undirected
18358,81,716,1,Undirected
18359,81,316,1,Undirected
18360,81,81,1,Undirected
18361,1292,418,1,Undirected
18362,1292,716,1,Undirected
18363,1292,316,1,Undirected
18364,1292,81,1,Undirected
18365,1292,1292,1,Undirected
18366,1538,1538,1,Undirected
18367,642,642,1,Undirected
18368,263,263,1,Undirected
18369,1146,1146,1,Undirected
18370,385,1146,1,Undirected
18371,385,385,1,Undirected
18372,455,1146,1,Undirected
18373,455,385,1,Undirected
18374,455,455,1,Undirected
18375,354,354,1,Undirected
18376,15,354,1,Undirected
18377,15,15,1,Undirected
18378,696,354,1,Undirected
18379,696,15,1,Undirected
18380,696,696,1,Undirected
18381,855,354,1,Undirected
18382,855,15,1,Undirected
18383,855,696,1,Undirected
18384,855,855,1,Undirected
18385,721,354,1,Undirected
18386,721,15,1,Undirected
18387,721,696,1,Undirected
18388,721,855,1,Undirected
18389,721,721,1,Undirected
18390,432,354,1,Undirected
18391,432,15,1,Undirected
18392,432,696,1,Undirected
18393,432,855,1,Undirected
18394,432,721,1,Undirected
18395,432,432,1,Undirected
18396,150,354,1,Undirected
18397,150,15,1,Undirected
18398,150,696,1,Undirected
18399,150,855,1,Undirected
18400,150,721,1,Undirected
18401,150,432,1,Undirected
18402,150,150,1,Undirected
18403,745,354,1,Undirected
18404,745,15,1,Undirected
18405,745,696,1,Undirected
18406,745,855,1,Undirected
18407,745,721,1,Undirected
18408,745,432,1,Undirected
18409,745,150,1,Undirected
18410,745,745,1,Undirected
18411,114,354,1,Undirected
18412,114,15,1,Undirected
18413,114,696,1,Undirected
18414,114,855,1,Undirected
18415,114,721,1,Undirected
18416,114,432,1,Undirected
18417,114,150,1,Undirected
18418,114,745,1,Undirected
18419,114,114,1,Undirected
18420,832,832,1,Undirected
18421,536,536,1,Undirected
18422,647,536,1,Undirected
18423,647,647,1,Undirected
18424,586,536,1,Undirected
18425,586,647,1,Undirected
18426,586,586,1,Undirected
18427,1217,536,1,Undirected
18428,1217,647,1,Undirected
18429,1217,586,1,Undirected
18430,1217,1217,1,Undirected
18431,89,89,1,Undirected
18432,152,152,1,Undirected
18433,15,152,1,Undirected
18434,15,15,1,Undirected
18435,972,152,1,Undirected
18436,972,15,1,Undirected
18437,972,972,1,Undirected
18438,479,152,1,Undirected
18439,479,15,1,Undirected
18440,479,972,1,Undirected
18441,479,479,1,Undirected
18442,930,930,1,Undirected
18443,271,930,1,Undirected
18444,271,271,1,Undirected
18445,445,445,1,Undirected
18446,286,445,1,Undirected
18447,286,286,1,Undirected
18448,898,445,1,Undirected
18449,898,286,1,Undirected
18450,898,898,1,Undirected
18451,1857,1857,1,Undirected
18452,974,974,1,Undirected
18453,1471,974,1,Undirected
18454,1471,1471,1,Undirected
18455,561,561,1,Undirected
18456,562,561,1,Undirected
18457,562,562,1,Undirected
18458,1115,1115,1,Undirected
18459,1522,1115,1,Undirected
18460,1522,1522,1,Undirected
18461,373,373,1,Undirected
18462,392,392,1,Undirected
18463,1189,1189,1,Undirected
18464,1685,1189,1,Undirected
18465,1685,1685,1,Undirected
18466,647,647,1,Undirected
18467,591,591,1,Undirected
18468,659,591,1,Undirected
18469,659,659,1,Undirected
18470,69,69,1,Undirected
18471,392,392,1,Undirected
18472,1186,1186,1,Undirected
18473,984,1186,1,Undirected
18474,984,984,1,Undirected
18475,452,1186,1,Undirected
18476,452,984,1,Undirected
18477,452,452,1,Undirected
18478,1627,1186,1,Undirected
18479,1627,984,1,Undirected
18480,1627,452,1,Undirected
18481,1627,1627,1,Undirected
18482,265,1186,1,Undirected
18483,265,984,1,Undirected
18484,265,452,1,Undirected
18485,265,1627,1,Undirected
18486,265,265,1,Undirected
18487,211,211,1,Undirected
18488,1845,211,1,Undirected
18489,1845,1845,1,Undirected
18490,1611,211,1,Undirected
18491,1611,1845,1,Undirected
18492,1611,1611,1,Undirected
18493,646,211,1,Undirected
18494,646,1845,1,Undirected
18495,646,1611,1,Undirected
18496,646,646,1,Undirected
18497,677,211,1,Undirected
18498,677,1845,1,Undirected
18499,677,1611,1,Undirected
18500,677,646,1,Undirected
18501,677,677,1,Undirected
18502,1794,211,1,Undirected
18503,1794,1845,1,Undirected
18504,1794,1611,1,Undirected
18505,1794,646,1,Undirected
18506,1794,677,1,Undirected
18507,1794,1794,1,Undirected
18508,735,735,1,Undirected
18509,1541,1541,1,Undirected
18510,905,905,1,Undirected
18511,942,905,1,Undirected
18512,942,942,1,Undirected
18513,1334,1334,1,Undirected
18514,804,804,1,Undirected
18515,1308,1308,1,Undirected
18516,1603,1603,1,Undirected
18517,510,1603,1,Undirected
18518,510,510,1,Undirected
18519,192,1603,1,Undirected
18520,192,510,1,Undirected
18521,192,192,1,Undirected
18522,278,1603,1,Undirected
18523,278,510,1,Undirected
18524,278,192,1,Undirected
18525,278,278,1,Undirected
18526,193,1603,1,Undirected
18527,193,510,1,Undirected
18528,193,192,1,Undirected
18529,193,278,1,Undirected
18530,193,193,1,Undirected
18531,240,240,1,Undirected
18532,197,240,1,Undirected
18533,197,197,1,Undirected
18534,1051,240,1,Undirected
18535,1051,197,1,Undirected
18536,1051,1051,1,Undirected
18537,366,366,1,Undirected
18538,771,771,1,Undirected
18539,573,573,1,Undirected
18540,1177,573,1,Undirected
18541,1177,1177,1,Undirected
18542,244,244,1,Undirected
18543,1174,1174,1,Undirected
18544,134,1174,1,Undirected
18545,134,134,1,Undirected
18546,381,1174,1,Undirected
18547,381,134,1,Undirected
18548,381,381,1,Undirected
18549,1165,1174,1,Undirected
18550,1165,134,1,Undirected
18551,1165,381,1,Undirected
18552,1165,1165,1,Undirected
18553,294,1174,1,Undirected
18554,294,134,1,Undirected
18555,294,381,1,Undirected
18556,294,1165,1,Undirected
18557,294,294,1,Undirected
18558,1812,1174,1,Undirected
18559,1812,134,1,Undirected
18560,1812,381,1,Undirected
18561,1812,1165,1,Undirected
18562,1812,294,1,Undirected
18563,1812,1812,1,Undirected
18564,584,1174,1,Undirected
18565,584,134,1,Undirected
18566,584,381,1,Undirected
18567,584,1165,1,Undirected
18568,584,294,1,Undirected
18569,584,1812,1,Undirected
18570,584,584,1,Undirected
18571,542,1174,1,Undirected
18572,542,134,1,Undirected
18573,542,381,1,Undirected
18574,542,1165,1,Undirected
18575,542,294,1,Undirected
18576,542,1812,1,Undirected
18577,542,584,1,Undirected
18578,542,542,1,Undirected
18579,695,1174,1,Undirected
18580,695,134,1,Undirected
18581,695,381,1,Undirected
18582,695,1165,1,Undirected
18583,695,294,1,Undirected
18584,695,1812,1,Undirected
18585,695,584,1,Undirected
18586,695,542,1,Undirected
18587,695,695,1,Undirected
18588,1337,1337,1,Undirected
18589,1312,1312,1,Undirected
18590,247,1312,1,Undirected
18591,247,247,1,Undirected
18592,45,1312,1,Undirected
18593,45,247,1,Undirected
18594,45,45,1,Undirected
18595,1127,1312,1,Undirected
18596,1127,247,1,Undirected
18597,1127,45,1,Undirected
18598,1127,1127,1,Undirected
18599,358,1312,1,Undirected
18600,358,247,1,Undirected
18601,358,45,1,Undirected
18602,358,1127,1,Undirected
18603,358,358,1,Undirected
18604,46,1312,1,Undirected
18605,46,247,1,Undirected
18606,46,45,1,Undirected
18607,46,1127,1,Undirected
18608,46,358,1,Undirected
18609,46,46,1,Undirected
18610,1166,1312,1,Undirected
18611,1166,247,1,Undirected
18612,1166,45,1,Undirected
18613,1166,1127,1,Undirected
18614,1166,358,1,Undirected
18615,1166,46,1,Undirected
18616,1166,1166,1,Undirected
18617,48,1312,1,Undirected
18618,48,247,1,Undirected
18619,48,45,1,Undirected
18620,48,1127,1,Undirected
18621,48,358,1,Undirected
18622,48,46,1,Undirected
18623,48,1166,1,Undirected
18624,48,48,1,Undirected
18625,1738,1738,1,Undirected
18626,1396,1738,1,Undirected
18627,1396,1396,1,Undirected
18628,69,69,1,Undirected
18629,1266,1266,1,Undirected
18630,1492,1492,1,Undirected
18631,228,228,1,Undirected
18632,228,228,1,Undirected
18633,1051,228,1,Undirected
18634,1051,1051,1,Undirected
18635,1459,1459,1,Undirected
18636,1535,1535,1,Undirected
18637,432,1535,1,Undirected
18638,432,432,1,Undirected
18639,706,706,1,Undirected
18640,1742,1742,1,Undirected
18641,237,237,1,Undirected
18642,232,237,1,Undirected
18643,232,232,1,Undirected
18644,1327,237,1,Undirected
18645,1327,232,1,Undirected
18646,1327,1327,1,Undirected
18647,151,237,1,Undirected
18648,151,232,1,Undirected
18649,151,1327,1,Undirected
18650,151,151,1,Undirected
18651,1149,1149,1,Undirected
18652,675,675,1,Undirected
18653,1297,675,1,Undirected
18654,1297,1297,1,Undirected
18655,781,781,1,Undirected
18656,1137,1137,1,Undirected
18657,1404,1137,1,Undirected
18658,1404,1404,1,Undirected
18659,808,1137,1,Undirected
18660,808,1404,1,Undirected
18661,808,808,1,Undirected
18662,500,1137,1,Undirected
18663,500,1404,1,Undirected
18664,500,808,1,Undirected
18665,500,500,1,Undirected
18666,994,994,1,Undirected
18667,325,325,1,Undirected
18668,1717,1717,1,Undirected
18669,554,1717,1,Undirected
18670,554,554,1,Undirected
18671,29,1717,1,Undirected
18672,29,554,1,Undirected
18673,29,29,1,Undirected
18674,1888,1717,1,Undirected
18675,1888,554,1,Undirected
18676,1888,29,1,Undirected
18677,1888,1888,1,Undirected
18678,791,1717,1,Undirected
18679,791,554,1,Undirected
18680,791,29,1,Undirected
18681,791,1888,1,Undirected
18682,791,791,1,Undirected
18683,1127,1717,1,Undirected
18684,1127,554,1,Undirected
18685,1127,29,1,Undirected
18686,1127,1888,1,Undirected
18687,1127,791,1,Undirected
18688,1127,1127,1,Undirected
18689,358,1717,1,Undirected
18690,358,554,1,Undirected
18691,358,29,1,Undirected
18692,358,1888,1,Undirected
18693,358,791,1,Undirected
18694,358,1127,1,Undirected
18695,358,358,1,Undirected
18696,701,701,1,Undirected
18697,1722,701,1,Undirected
18698,1722,1722,1,Undirected
18699,1062,1062,1,Undirected
18700,1820,1062,1,Undirected
18701,1820,1820,1,Undirected
18702,1804,1804,1,Undirected
18703,466,466,1,Undirected
18704,83,466,1,Undirected
18705,83,83,1,Undirected
18706,1675,466,1,Undirected
18707,1675,83,1,Undirected
18708,1675,1675,1,Undirected
18709,528,466,1,Undirected
18710,528,83,1,Undirected
18711,528,1675,1,Undirected
18712,528,528,1,Undirected
18713,1335,1335,1,Undirected
18714,916,916,1,Undirected
18715,1131,1131,1,Undirected
18716,1010,1131,1,Undirected
18717,1010,1010,1,Undirected
18718,918,918,1,Undirected
18719,1403,918,1,Undirected
18720,1403,1403,1,Undirected
18721,163,163,1,Undirected
18722,1105,163,1,Undirected
18723,1105,1105,1,Undirected
